Flow layers file for segment 36
Output is JDAY, total outflow, WS elev, and layer outflows starting w/ layer 2
JDAY,Q(m3/s),ELWS(m),LayerFlows(m3/s)
1.0000,367.319,468.0771.1011,401.957,467.951,23.532,16.387,15.949,15.546,15.174,14.801,14.422,14.041,13.655,13.278,12.906,12.533,12.172,11.825,11.477,11.112,10.726,10.339,9.955,9.574,9.193,8.838,8.514,8.190,7.849,7.488,7.130,6.726,6.282,5.839,5.464,5.155,4.848,4.578,4.343,4.108,3.890,3.680,3.473,3.253,3.020,2.787,2.662,2.635,2.610
8.2000,209.934,462.583,,,,,,11.886,10.670,10.388,10.103,9.824,9.549,9.273,9.007,7.929,7.242,6.884,6.614,6.373,6.140,5.910,5.680,5.467,5.271,5.074,4.866,4.639,4.419,4.171,3.898,3.625,3.394,3.204,3.015,2.829,2.686,2.542,2.408,2.279,2.152,2.016,1.872,1.729,1.651,1.634,1.620
8.3011,167.471,462.526,,,,,,8.085,7.666,7.464,7.260,7.059,6.862,6.663,6.472,6.288,6.103,5.909,5.704,5.498,5.294,5.090,4.886,4.696,4.522,4.347,4.164,3.970,3.777,3.561,3.324,3.087,2.886,2.721,2.556,2.412,2.286,2.161,2.045,1.933,1.824,1.707,1.584,1.461,1.395,1.380,1.368
8.4008,190.057,462.467,,,,,,8.666,8.712,8.481,8.249,8.021,7.796,7.571,7.353,7.143,6.932,6.712,6.478,6.244,6.011,5.780,5.549,5.335,5.138,4.942,4.736,4.517,4.300,4.056,3.788,3.520,3.293,3.107,2.921,2.758,2.616,2.474,2.342,2.216,2.091,1.958,1.818,1.677,1.601,1.585,1.570
8.5000,177.819,462.404,,,,,,7.600,8.177,7.961,7.743,7.529,7.318,7.106,6.901,6.704,6.506,6.299,6.080,5.860,5.641,5.425,5.208,5.006,4.822,4.637,4.444,4.238,4.035,3.806,3.554,3.303,3.090,2.915,2.740,2.587,2.454,2.321,2.197,2.078,1.961,1.836,1.705,1.573,1.502,1.487,1.473
8.6010,206.873,462.338,,,,,,8.738,10.122,9.854,9.584,9.319,9.058,8.797,8.544,8.302,8.059,7.805,7.536,7.267,7.000,6.735,5.966,5.291,5.099,4.907,4.706,4.492,4.279,4.039,3.775,3.511,3.287,3.103,2.919,2.758,2.618,2.478,2.347,2.222,2.098,1.965,1.825,1.685,1.609,1.593,1.579
8.7010,205.856,462.275,,,,,,7.611,9.519,9.267,9.013,8.764,8.518,8.272,8.034,7.804,7.575,7.334,7.078,6.823,6.569,6.317,6.064,5.830,5.616,5.401,5.176,4.937,4.701,4.434,4.141,3.849,3.601,3.397,3.194,3.015,2.860,2.705,2.561,2.423,2.286,2.141,1.988,1.835,1.752,1.734,1.718
8.8000,195.925,462.210,,,,,,6.653,9.089,8.849,8.606,8.368,8.134,7.899,7.671,7.452,7.232,7.002,6.758,6.514,6.272,6.031,5.790,5.566,5.361,5.157,4.942,4.714,4.487,4.233,3.953,3.674,3.437,3.243,3.049,2.878,2.730,2.582,2.445,2.313,2.182,2.044,1.897,1.751,1.672,1.655,1.639
8.9011,205.139,462.145,,,,,,6.382,9.557,9.305,9.050,8.800,8.553,8.306,8.068,7.838,7.607,7.366,7.109,6.852,6.596,6.342,6.088,5.851,5.634,5.417,5.190,4.948,4.709,4.440,4.145,3.851,3.601,3.396,3.192,3.012,2.856,2.700,2.556,2.417,2.280,2.135,1.981,1.828,1.745,1.727,1.711
9.0000,231.617,462.076,,,,,,6.455,10.807,10.521,10.233,9.950,9.671,9.392,9.122,8.861,8.600,8.327,8.037,7.747,7.459,7.173,6.887,6.622,6.378,6.135,5.880,5.609,5.340,5.037,4.705,4.373,4.091,3.860,3.629,3.427,3.251,3.075,2.912,2.754,2.599,2.434,2.260,2.086,1.991,1.971,1.953
9.1000,218.874,462.007,,,,,,5.400,10.249,9.978,9.704,9.436,9.171,8.906,8.650,8.403,8.155,7.896,7.621,7.346,7.073,6.801,6.530,6.278,6.047,5.816,5.574,5.317,5.062,4.775,4.460,4.145,3.878,3.659,3.440,3.248,3.081,2.914,2.759,2.610,2.463,2.307,2.141,1.976,1.887,1.868,1.850
9.2011,204.547,461.941,,,,,,4.417,9.610,9.356,9.100,8.848,8.600,8.351,8.111,7.879,7.647,7.404,7.146,6.888,6.631,6.377,6.122,5.886,5.669,5.452,5.225,4.984,4.745,4.476,4.180,3.885,3.634,3.429,3.224,3.044,2.887,2.731,2.585,2.445,2.308,2.161,2.006,1.851,1.768,1.750,1.734
9.3013,227.014,461.879,,,,,,,14.936,10.413,10.127,9.848,9.572,9.295,9.027,8.770,8.511,8.241,7.954,7.666,7.381,7.098,6.815,6.552,6.311,6.070,5.817,5.549,5.283,4.983,4.654,4.325,4.046,3.818,3.589,3.389,3.215,3.041,2.879,2.723,2.570,2.407,2.234,2.062,1.969,1.948,1.931
9.4000,168.326,461.818,,,,,,,10.624,7.751,7.539,7.331,7.125,6.919,6.720,6.528,6.335,6.133,5.919,5.705,5.492,5.280,5.069,4.873,4.693,4.513,4.324,4.124,3.926,3.702,3.457,3.213,3.005,2.835,2.665,2.516,2.386,2.256,2.136,2.020,1.906,1.785,1.657,1.529,1.460,1.445,1.431
9.5000,160.437,461.775,,,,,,,9.826,7.417,7.214,7.015,6.818,6.621,6.431,6.248,6.064,5.871,5.667,5.462,5.258,5.055,4.851,4.662,4.488,4.314,4.132,3.938,3.747,3.532,3.296,3.061,2.861,2.698,2.534,2.391,2.266,2.142,2.026,1.916,1.807,1.691,1.569,1.447,1.382,1.367,1.354
9.6014,198.431,461.746,,,,,,,12.764,9.853,9.583,9.318,9.057,8.795,8.543,8.301,8.058,7.804,7.535,7.266,6.495,5.891,5.531,5.282,5.081,4.883,4.666,4.454,4.243,4.005,3.743,3.481,3.259,3.077,2.895,2.735,2.596,2.457,2.328,2.203,2.080,1.949,1.810,1.671,1.596,1.580,1.566
9.7000,298.728,461.692,,,,,,,17.125,13.820,13.441,13.070,12.703,12.336,11.981,11.639,11.297,10.938,10.557,10.177,9.798,9.423,9.048,8.699,8.379,8.060,7.725,7.369,7.016,6.619,6.182,5.746,5.376,5.072,4.769,4.503,4.272,4.041,3.826,3.620,3.416,3.199,2.970,2.741,2.617,2.591,2.567
9.8015,167.030,461.588,,,,,,,9.078,8.027,7.807,7.649,7.436,6.792,6.428,6.247,6.105,5.957,5.792,5.619,5.442,5.261,5.075,4.900,4.737,4.570,4.391,4.197,3.996,3.751,3.505,3.260,3.052,2.867,2.695,2.549,2.421,2.286,2.100,1.987,1.876,1.758,1.633,1.507,1.440,1.425,1.412
9.9015,204.148,461.504,,,,,,,9.970,9.542,9.281,9.024,8.771,8.518,8.272,8.036,7.799,7.550,7.287,7.023,6.761,6.501,6.241,5.999,5.778,5.557,5.325,5.078,4.834,4.560,4.258,3.957,3.701,3.492,3.282,3.099,2.939,2.780,2.631,2.489,2.348,2.199,2.041,1.884,1.799,1.780,1.764
10.0000,223.342,461.410,,,,,,,9.912,10.491,10.204,9.922,9.644,9.366,9.096,8.836,8.575,8.302,8.012,7.722,7.433,7.147,6.861,6.594,6.351,6.107,5.852,5.580,5.312,5.010,4.678,4.347,4.066,3.835,3.605,3.403,3.228,3.053,2.890,2.733,2.579,2.416,2.242,2.069,1.976,1.956,1.938
10.1001,231.356,461.320,,,,,,,9.393,10.922,10.623,10.330,10.041,9.751,9.471,9.201,8.931,8.647,8.347,8.045,7.745,7.447,7.147,6.869,6.613,6.358,6.090,5.806,5.524,5.208,4.861,4.515,4.221,3.980,3.739,3.528,3.344,3.161,2.991,2.828,2.667,2.497,2.317,2.138,2.040,2.019,2.000
10.2016,217.941,461.264,,,,,,,9.259,11.643,11.324,11.012,10.703,10.394,10.096,9.810,8.339,7.606,7.257,6.992,6.743,6.497,6.244,5.992,5.775,5.558,5.330,5.087,4.846,4.574,4.275,3.976,3.722,3.514,3.306,3.124,2.965,2.806,2.659,2.516,2.376,2.226,2.067,1.909,1.823,1.805,1.788
10.3000,211.438,461.171,,,,,,,7.090,10.040,9.765,9.496,9.229,8.963,8.705,8.456,8.206,7.945,7.667,7.390,7.115,6.841,6.568,6.313,6.080,5.848,5.604,5.345,5.088,4.799,4.482,4.165,3.896,3.675,3.455,3.262,3.094,2.926,2.770,2.620,2.472,2.315,2.149,1.983,1.893,1.874,1.857
10.4019,212.121,461.100,,,,,,,6.344,10.065,9.801,9.537,9.270,8.980,8.730,8.491,8.247,7.988,7.711,7.434,7.157,6.882,6.606,6.350,6.116,5.882,5.636,5.376,5.120,4.837,4.529,4.218,3.952,3.731,3.510,3.315,3.145,2.976,2.819,2.669,2.521,2.364,2.197,2.028,1.934,1.867,1.785
10.5000,209.992,461.019,,,,,,,5.713,10.485,10.196,9.914,9.636,9.281,9.015,8.759,8.503,8.235,7.951,7.113,6.815,6.586,6.355,6.129,5.870,5.649,5.417,5.171,4.926,4.649,4.345,4.041,3.783,3.572,3.360,3.175,3.014,2.852,2.702,2.557,2.415,2.263,2.101,1.940,1.853,1.834,1.817
10.6000,208.350,460.934,,,,,,,,16.351,10.842,10.543,10.247,9.952,9.666,9.392,9.118,7.664,7.030,6.748,6.525,6.304,6.072,5.841,5.629,5.417,5.195,4.959,4.724,4.459,4.167,3.875,3.628,3.425,3.223,3.045,2.890,2.735,2.591,2.453,2.316,2.170,2.015,1.860,1.777,1.759,1.743
10.7021,207.511,460.859,,,,,,,,13.883,9.730,9.461,9.196,8.930,8.673,8.425,8.176,7.916,7.640,7.363,7.089,6.816,6.544,6.291,6.059,5.827,5.584,5.326,5.071,4.783,4.466,4.151,3.883,3.663,3.444,3.251,3.084,2.917,2.761,2.612,2.464,2.308,2.142,1.977,1.887,1.868,1.850
10.8018,208.690,460.781,,,,,,,,13.214,9.822,9.551,9.283,9.015,8.755,8.505,8.254,7.991,7.712,7.434,7.157,6.882,6.607,6.351,6.117,5.883,5.638,5.377,5.119,4.828,4.509,4.190,3.920,3.698,3.477,3.282,3.113,2.944,2.787,2.637,2.488,2.330,2.163,1.996,1.905,1.886,1.868
10.9000,207.870,460.702,,,,,,,,12.391,9.822,9.551,9.283,9.015,8.755,8.505,8.254,7.991,7.712,7.433,7.157,6.881,6.607,6.351,6.117,5.883,5.638,5.377,5.119,4.829,4.509,4.191,3.920,3.698,3.477,3.283,3.113,2.945,2.788,2.637,2.488,2.330,2.163,1.996,1.905,1.886,1.868
11.0000,207.631,460.621,,,,,,,,11.571,9.832,9.561,9.293,9.024,8.765,8.515,8.264,8.002,7.724,7.446,7.170,6.896,6.622,6.367,6.134,5.901,5.657,5.397,5.139,4.849,4.529,4.210,3.940,3.718,3.496,3.302,3.133,2.964,2.806,2.655,2.506,2.347,2.179,2.011,1.920,1.901,1.883
11.1021,209.411,460.537,,,,,,,,10.862,9.957,9.682,9.410,9.138,8.876,8.622,8.369,8.103,7.822,7.541,7.261,6.984,6.706,6.448,6.212,5.976,5.729,5.465,5.204,4.910,4.587,4.264,3.990,3.765,3.541,3.344,3.173,3.001,2.842,2.689,2.538,2.377,2.207,2.037,1.945,1.925,1.907
11.2000,209.050,460.454,,,,,,,,10.075,10.076,9.798,9.523,9.241,8.974,8.726,8.473,8.200,7.905,7.605,7.305,7.005,6.705,6.425,6.168,5.913,5.649,5.375,5.110,4.829,4.532,4.235,3.975,3.754,3.529,3.329,3.156,2.983,2.825,2.675,2.531,2.379,2.219,2.061,1.984,1.933,1.870
11.3020,204.662,460.367,,,,,,,,9.559,10.441,10.152,9.867,9.582,9.308,9.044,8.779,8.089,7.500,7.120,6.832,6.578,6.331,6.102,5.889,5.668,5.420,5.173,4.928,4.652,4.347,4.043,3.785,3.574,3.362,3.177,3.015,2.854,2.703,2.559,2.416,2.264,2.102,1.941,1.854,1.835,1.818
11.4020,213.450,460.280,,,,,,,,9.507,11.486,11.169,10.855,9.138,8.876,8.624,8.388,8.130,7.855,7.579,7.305,7.032,6.756,6.497,6.253,6.018,5.771,5.508,5.247,4.953,4.629,4.305,4.030,3.805,3.580,3.373,3.198,3.012,2.853,2.700,2.550,2.389,2.219,2.048,1.956,1.937,1.919
11.5000,207.331,460.190,,,,,,,,7.360,10.025,9.748,9.475,9.201,8.937,8.682,8.426,8.159,7.876,7.593,7.311,7.032,6.753,6.493,6.256,6.019,5.770,5.505,5.242,4.946,4.621,4.296,4.020,3.794,3.568,3.370,3.197,3.025,2.865,2.710,2.558,2.396,2.224,2.053,1.960,1.940,1.922
11.6022,210.212,460.097,,,,,,,,6.550,10.208,9.926,9.648,9.369,9.099,8.840,8.580,8.307,8.019,7.731,7.444,7.160,6.876,6.612,6.371,6.129,5.876,5.607,5.340,5.039,4.708,4.377,4.096,3.866,3.636,3.434,3.259,3.083,2.920,2.762,2.607,2.442,2.267,2.092,1.997,1.977,1.959
11.7022,209.351,460.005,,,,,,,,5.603,10.216,9.933,9.655,9.376,9.106,8.845,8.585,8.312,8.023,7.733,7.446,7.161,6.876,6.612,6.370,6.128,5.875,5.606,5.339,5.038,4.707,4.377,4.097,3.867,3.638,3.436,3.261,3.085,2.922,2.765,2.610,2.445,2.269,2.094,2.000,1.979,1.961
11.8000,207.491,459.915,,,,,,,,5.083,11.180,10.871,10.566,10.261,9.967,9.684,9.401,9.105,7.381,7.117,6.915,6.638,6.380,6.137,5.915,5.692,5.459,5.210,4.964,4.685,4.379,4.072,3.814,3.619,3.426,3.257,3.109,2.962,2.807,2.657,2.509,2.351,2.183,2.015,1.925,1.906,1.888
11.9023,204.841,459.822,,,,,,,,,13.735,9.809,9.534,9.258,8.992,8.735,8.477,8.207,7.922,7.636,7.353,7.071,6.790,6.529,6.290,6.051,5.801,5.535,5.272,4.975,4.648,4.322,4.045,3.819,3.592,3.393,3.220,3.047,2.886,2.730,2.577,2.414,2.241,2.069,1.975,1.955,1.937
12.0000,202.619,459.734,,,,,,,,,12.730,9.749,9.475,9.201,8.936,8.680,8.424,8.156,7.871,7.587,7.305,7.025,6.745,6.485,6.248,6.010,5.762,5.498,5.236,4.941,4.617,4.293,4.019,3.794,3.569,3.372,3.200,3.029,2.869,2.715,2.563,2.400,2.229,2.057,1.964,1.943,1.925
12.1000,190.325,459.646,,,,,,,,,15.460,12.734,12.377,12.020,11.675,11.344,11.012,10.665,10.298,9.930,9.565,4.640,.960,.000,.000,.000,.000,.312,.834,1.358,1.879,2.581,3.781,4.939,4.422,4.178,3.966,3.754,3.556,3.366,3.178,2.978,2.765,2.553,2.438,2.414,2.392
12.2024,207.452,459.551,,,,,,,,,11.504,10.294,10.006,9.717,9.438,9.170,8.903,8.622,8.325,8.028,7.732,7.439,7.146,6.874,6.625,6.376,6.114,5.836,5.560,5.248,4.904,4.557,4.149,3.642,3.293,3.111,2.953,2.795,2.648,2.506,2.366,2.217,2.059,1.901,1.815,1.797,1.781
12.3024,206.494,459.459,,,,,,,,,10.570,10.359,10.068,9.778,9.498,9.228,8.958,8.676,8.377,8.078,7.781,7.486,7.191,6.917,6.667,6.416,6.153,5.873,5.595,5.281,4.935,4.527,3.976,3.471,3.229,3.051,2.896,2.741,2.596,2.457,2.320,2.174,2.019,1.864,1.780,1.762,1.746
12.4000,212.101,459.353,,,,,,,,,9.793,10.749,10.448,10.146,9.855,9.576,9.296,9.003,8.693,8.382,8.074,7.768,7.462,7.178,6.918,6.658,6.384,6.094,5.805,5.480,5.096,4.565,3.940,3.510,3.292,3.110,2.952,2.794,2.647,2.505,2.365,2.216,2.058,1.900,1.815,1.797,1.780
12.5000,211.598,459.252,,,,,,,,,8.730,10.808,10.505,10.202,9.910,9.628,9.347,9.052,8.740,8.428,8.118,7.811,7.503,7.217,6.956,6.694,6.420,6.127,5.837,5.509,5.103,4.537,3.922,3.513,3.265,3.085,2.928,2.771,2.625,2.485,2.346,2.198,2.042,1.885,1.800,1.782,1.766
12.6027,207.351,459.151,,,,,,,,,7.549,10.684,10.384,10.084,9.795,9.517,9.239,8.948,8.640,8.331,8.025,7.721,7.417,7.134,6.876,6.617,6.346,6.057,5.769,5.434,5.011,4.442,3.853,3.438,3.166,2.991,2.839,2.687,2.546,2.409,2.275,2.132,1.980,1.828,1.745,1.728,1.712
12.7000,214.196,459.048,,,,,,,,,6.674,11.115,10.804,10.492,10.191,9.902,9.613,9.310,8.989,8.668,8.349,8.033,7.716,7.422,7.153,6.885,6.602,6.300,6.003,5.650,5.191,4.598,4.009,3.568,3.263,3.083,2.926,2.770,2.624,2.483,2.345,2.197,2.040,1.884,1.799,1.781,1.765
12.8027,212.825,458.937,,,,,,,,,5.460,11.127,10.815,10.503,10.202,9.912,9.612,9.301,8.978,8.656,8.338,8.022,7.706,7.413,7.145,6.877,6.597,6.301,6.009,5.663,5.210,4.616,4.034,3.576,3.242,3.062,2.907,2.751,2.606,2.467,2.329,2.182,2.027,1.871,1.787,1.769,1.753
12.9027,208.650,458.841,,,,,,,,,,15.273,10.678,10.370,10.073,9.787,9.501,9.202,8.885,8.567,8.252,7.940,7.627,7.336,7.071,6.805,6.525,6.228,5.933,5.582,5.111,4.518,3.962,3.508,3.156,2.979,2.827,2.676,2.535,2.399,2.265,2.123,1.971,1.820,1.738,1.721,1.705
13.0000,204.463,458.742,,,,,,,,,,13.990,10.548,10.244,9.950,9.668,9.385,9.090,8.776,8.463,8.152,7.843,7.534,7.247,6.984,6.722,6.446,6.152,5.857,5.496,5.017,4.434,3.886,3.438,3.081,2.901,2.753,2.606,2.469,2.336,2.206,2.067,1.920,1.772,1.693,1.676,1.660
13.1029,212.342,458.627,,,,,,,,,,13.351,11.039,10.720,10.413,10.117,9.822,9.512,9.184,8.856,8.531,8.207,7.884,7.584,7.308,7.033,6.745,6.437,6.119,5.707,5.158,4.560,4.031,3.603,3.244,3.025,2.871,2.718,2.575,2.437,2.301,2.156,2.002,1.848,1.765,1.748,1.732
13.2007,212.846,458.518,,,,,,,,,,12.108,11.142,10.820,10.510,10.212,9.912,9.600,9.269,8.938,8.609,8.283,7.957,7.654,7.376,7.099,6.808,6.498,6.176,5.729,5.150,4.578,4.068,3.651,3.291,3.051,2.896,2.741,2.597,2.458,2.320,2.174,2.019,1.864,1.780,1.763,1.747
13.3000,222.953,458.409,,,,,,,,,,11.538,11.772,11.432,11.105,10.790,10.474,10.144,9.795,9.445,9.098,8.753,8.408,8.088,7.794,7.501,7.194,6.855,6.448,5.895,5.303,4.744,4.230,3.815,3.459,3.214,3.051,2.887,2.735,2.589,2.444,2.290,2.127,1.964,1.875,1.857,1.840
13.4008,216.622,458.299,,,,,,,,,,10.039,11.581,11.247,10.925,10.612,10.301,9.977,9.633,9.289,8.948,8.609,8.270,7.955,7.668,7.380,7.072,6.668,6.169,5.628,5.080,4.538,4.034,3.644,3.325,3.120,2.962,2.803,2.655,2.513,2.373,2.223,2.065,1.906,1.821,1.802,1.786
13.5000,219.668,458.162,,,,,,,,,,8.694,11.916,11.572,11.241,10.922,10.603,10.269,9.915,9.560,9.208,8.859,8.510,8.186,7.890,7.586,7.137,6.596,6.134,5.622,5.053,4.496,3.998,3.638,3.379,3.193,3.031,2.868,2.717,2.572,2.428,2.275,2.113,1.951,1.863,1.844,1.828
13.6000,218.651,458.055,,,,,,,,,,7.466,12.120,11.769,11.431,11.106,10.781,10.441,10.081,9.721,9.363,9.008,8.653,8.323,7.964,7.377,6.744,6.359,5.963,5.432,4.847,4.306,3.856,3.581,3.369,3.183,3.021,2.859,2.709,2.564,2.420,2.268,2.106,1.945,1.857,1.839,1.822
13.7004,213.006,457.935,,,,,,,,,,,18.157,11.768,11.431,11.107,10.783,10.443,10.083,9.723,9.366,9.011,8.647,8.155,7.405,6.745,6.367,6.073,5.660,5.133,4.560,4.070,3.699,3.488,3.281,3.100,2.943,2.785,2.638,2.497,2.358,2.209,2.052,1.894,1.809,1.791,1.775
13.8030,220.665,457.806,,,,,,,,,,,17.735,12.591,12.230,11.883,11.536,11.172,10.787,10.395,9.978,9.477,8.777,7.910,7.197,6.744,6.404,6.028,5.611,5.118,4.603,4.186,3.886,3.669,3.452,3.261,3.095,2.930,2.775,2.627,2.480,2.324,2.158,1.992,1.903,1.884,1.867
13.9000,213.893,457.692,,,,,,,,,,,16.349,12.725,12.360,12.009,11.658,11.287,10.875,10.416,9.866,9.170,8.317,7.430,6.639,6.052,5.702,5.410,5.122,4.794,4.411,4.055,3.784,3.572,3.361,3.175,3.014,2.853,2.702,2.558,2.415,2.263,2.102,1.940,1.853,1.834,1.818
14.0000,214.398,457.575,,,,,,,,,,,15.364,13.215,12.837,12.472,12.098,11.642,11.115,10.441,9.793,9.079,8.158,7.264,6.592,6.024,5.514,5.205,4.959,4.681,4.374,4.068,3.809,3.596,3.383,3.196,3.034,2.871,2.720,2.575,2.431,2.278,2.115,1.953,1.865,1.847,1.830
14.1032,204.165,457.459,,,,,,,,,,,13.230,12.674,12.310,11.961,11.611,11.179,10.455,9.777,9.364,8.965,8.322,7.534,6.689,6.034,5.590,5.067,4.708,4.360,4.045,3.762,3.522,3.325,3.128,2.956,2.805,2.655,2.515,2.381,2.248,2.106,1.956,1.806,1.725,1.707,1.692
14.2000,205.179,457.349,,,,,,,,,,,11.294,12.174,11.825,11.489,11.154,10.802,10.427,10.052,9.671,9.259,8.674,8.079,7.626,7.105,6.478,5.775,5.126,4.554,4.119,3.760,3.454,3.252,3.060,2.891,2.744,2.597,2.460,2.329,2.199,2.060,1.913,1.766,1.687,1.670,1.655
14.3033,207.191,457.227,,,,,,,,,,,10.017,12.401,12.046,11.704,11.361,10.997,10.603,10.194,9.765,9.312,8.830,8.355,7.839,7.129,6.465,5.899,5.348,4.872,4.422,4.005,3.614,3.289,3.041,2.859,2.714,2.568,2.433,2.303,2.174,2.037,1.892,1.747,1.668,1.652,1.637
14.4034,203.133,457.115,,,,,,,,,,,8.334,12.019,11.674,11.343,11.011,10.662,10.297,9.920,9.549,9.154,8.697,8.226,7.811,7.265,6.667,6.086,5.515,5.075,4.634,4.185,3.774,3.411,3.073,2.812,2.617,2.468,2.338,2.213,2.089,1.957,1.818,1.678,1.603,1.587,1.572
14.5000,208.450,457.004,,,,,,,,,,,6.996,12.143,11.795,11.460,11.125,10.774,10.403,10.011,9.601,9.210,8.826,8.469,8.142,7.803,7.206,6.548,5.985,5.491,5.013,4.546,4.107,3.741,3.404,3.070,2.788,2.547,2.392,2.264,2.138,2.003,1.860,1.717,1.640,1.624,1.609
14.6036,191.965,456.879,,,,,,,,,,,5.095,11.252,10.930,10.620,10.309,9.984,9.640,9.295,8.951,8.608,8.260,7.913,7.522,7.004,6.493,6.036,5.619,5.212,4.767,4.322,3.921,3.569,3.234,2.933,2.652,2.383,2.175,2.020,1.909,1.789,1.661,1.534,1.465,1.450,1.437
14.7035,195.006,456.782,,,,,,,,,,,,15.413,11.066,10.752,10.438,10.109,9.761,9.412,9.063,8.710,8.339,7.958,7.557,7.117,6.656,6.211,5.826,5.412,4.955,4.504,4.106,3.769,3.435,3.113,2.825,2.548,2.297,2.092,1.963,1.839,1.708,1.577,1.506,1.491,1.478
14.8000,195.571,456.678,,,,,,,,,,,,14.131,11.039,10.725,10.412,10.084,9.736,9.389,9.044,8.699,8.338,7.951,7.542,7.139,6.729,6.326,5.952,5.536,5.085,4.639,4.248,3.915,3.582,3.269,2.985,2.696,2.427,2.186,2.002,1.871,1.738,1.605,1.532,1.517,1.503
14.9038,212.973,456.554,,,,,,,,,,,,13.772,11.919,11.581,11.242,10.888,10.513,10.137,9.765,9.393,9.013,8.629,8.210,7.782,7.380,6.966,6.565,6.125,5.646,5.171,4.754,4.401,4.053,3.727,3.421,3.110,2.823,2.565,2.330,2.126,1.974,1.822,1.740,1.723,1.707
15.0000,202.876,456.443,,,,,,,,,,,,11.771,11.371,11.048,10.725,10.387,10.029,9.671,9.315,8.962,8.605,8.258,7.900,7.490,7.091,6.694,6.315,5.895,5.440,4.989,4.593,4.260,3.928,3.616,3.326,3.044,2.773,2.513,2.267,2.044,1.883,1.739,1.661,1.644,1.629
15.1000,194.456,456.336,,,,,,,,,,,,10.100,10.903,10.593,10.284,9.960,9.616,9.273,8.932,8.593,8.255,7.939,7.633,7.261,6.871,6.477,6.115,5.711,5.273,4.842,4.463,4.146,3.832,3.529,3.244,2.981,2.727,2.470,2.217,1.982,1.813,1.673,1.598,1.582,1.568
15.2015,191.646,456.242,,,,,,,,,,,,8.989,10.781,10.475,10.169,9.849,9.509,9.170,8.832,8.498,8.163,7.852,7.564,7.237,6.819,6.414,6.045,5.648,5.214,4.793,4.422,4.114,3.808,3.506,3.223,2.973,2.732,2.482,2.229,1.979,1.795,1.658,1.583,1.567,1.553
15.3027,189.298,456.120,,,,,,,,,,,,7.554,10.680,10.377,10.074,9.757,9.420,9.084,8.750,8.418,8.087,7.779,7.497,7.211,6.832,6.402,6.018,5.629,5.199,4.784,4.418,4.114,3.808,3.508,3.235,2.989,2.754,2.515,2.257,1.994,1.795,1.657,1.583,1.567,1.553
15.4000,186.246,456.026,,,,,,,,,,,,6.405,10.546,10.247,9.948,9.636,9.304,8.971,8.642,8.314,7.987,7.683,7.404,7.127,6.772,6.319,5.956,5.572,5.146,4.736,4.379,4.075,3.769,3.475,3.217,2.977,2.749,2.526,2.265,1.993,1.784,1.647,1.573,1.558,1.544
15.5000,181.509,455.916,,,,,,,,,,,,5.140,10.365,10.071,9.776,9.468,9.142,8.816,8.491,8.170,7.848,7.549,7.275,7.002,6.593,6.146,5.815,5.447,5.037,4.634,4.276,3.977,3.677,3.400,3.157,2.926,2.706,2.478,2.225,1.952,1.750,1.615,1.543,1.527,1.513
15.6008,181.031,455.814,,,,,,,,,,,,,14.557,10.152,9.855,9.545,9.216,8.887,8.560,8.236,7.911,7.610,7.334,7.041,6.529,6.169,5.847,5.448,5.011,4.589,4.223,3.919,3.624,3.359,3.127,2.903,2.688,2.465,2.216,1.957,1.773,1.636,1.563,1.547,1.533
15.7000,187.809,455.714,,,,,,,,,,,,,14.213,10.695,10.382,10.055,9.708,9.362,9.018,8.676,8.334,8.017,7.725,7.285,6.762,6.437,6.056,5.608,5.120,4.668,4.278,3.963,3.664,3.402,3.175,2.954,2.741,2.521,2.283,2.061,1.903,1.757,1.678,1.661,1.646
15.8009,185.822,455.607,,,,,,,,,,,,,13.243,10.895,10.577,10.244,9.891,9.537,9.187,8.839,8.490,8.167,7.778,7.137,6.681,6.313,5.869,5.396,4.879,4.424,4.030,3.720,3.437,3.194,2.986,2.783,2.592,2.403,2.230,2.089,1.940,1.791,1.711,1.694,1.678
15.9012,189.724,455.505,,,,,,,,,,,,,12.689,11.443,11.109,10.759,10.388,10.017,9.649,9.283,8.917,8.533,7.855,7.191,6.745,6.241,5.803,5.311,4.775,4.318,3.914,3.607,3.336,3.110,2.940,2.783,2.636,2.495,2.356,2.208,2.050,1.893,1.808,1.790,1.773
16.0000,192.405,455.388,,,,,,,,,,,,,11.785,11.948,11.598,11.233,10.846,10.458,10.074,9.689,9.265,8.632,7.718,7.116,6.608,6.076,5.690,5.197,4.681,4.235,3.846,3.597,3.384,3.198,3.035,2.873,2.721,2.576,2.432,2.279,2.116,1.954,1.866,1.847,1.830
16.1014,206.912,455.251,,,,,,,,,,,,,11.072,13.052,12.671,12.272,11.849,11.426,11.005,10.569,10.002,9.085,8.134,7.488,6.942,6.437,6.041,5.544,5.025,4.577,4.215,3.980,3.744,3.538,3.358,3.178,3.011,2.850,2.690,2.521,2.341,2.161,2.064,2.044,2.025
16.2002,207.910,455.130,,,,,,,,,,,,,9.708,13.403,13.011,12.601,12.167,11.732,11.287,10.778,10.023,8.941,7.993,7.323,6.891,6.391,5.998,5.535,5.050,4.629,4.286,4.046,3.807,3.597,3.414,3.231,3.061,2.897,2.735,2.563,2.380,2.198,2.099,2.078,2.059
